,X326792,X348374,X181016,X191687,X305760,X326977,X194648,X28186,X541301,X198941,X182054,X9753,X188518,X189396,X90487,X246752,X175537,X194661,X512309,X170124,X244304,X352304,X191306,X191541,X191547,X195493,X248140,X193632,X469991,X199487,X162651,X175617,X195102,X119010,X177918,X192132,X369502,X165261,X261912,X590083,X190597,X335530,X302160,X288710,X369164,X531978,X212619,X165734,X274244,X9715,X86468,X291090,X174012,X331820,X82283,X190307,X347862,X188900,X188236,X9808,X192127,X268332,X199421,X259569,X71543,X311477,X353985,X195926,X312461,X181892,X177772,X348863,X181095,X203788,X158660,X302025,X363302,X325608,X179460,X212503,X189099,X65355,X127309,X73352,X194211,X176115,X190464,X470973,X175137,X307981,X176808,X178146,X288134,X108747,X322235,X187360,X17859,X567197,X196731,X186029,X549871,X278234,X301645,X329096,X334393,X293221,X316732,X361809,X544358,X325969,X361480,X469709,X130663,X323253,X223059,X292134,X516022,X361496,X524245,X196080,X293896,X185451,X184983,X294710,X364563,X194745,X206906,fold_id
0,-0.4277584882014559,-0.40647001640011243,-0.2795577297906871,-0.48344136075028143,-0.9947669943095014,1.4924969150177787,-0.47961454114681074,-0.20932036867568887,0.1179890791086283,-0.21869364846318126,-0.5487690054334533,-0.06358341805427874,-0.3711930420071782,-0.46798238527418634,-0.48692802968141363,-0.12423842717533254,-0.2986401451153505,-0.26997017265134454,-0.2268374216347847,-0.4049218501079927,-0.23286481073746917,-0.36672671746289476,-0.21996064257739859,-0.5131527834746338,-0.24774343134063587,-0.36137504911044344,-0.135800280604378,-0.46736954380723444,3.710499240212717,-0.4955210589555765,-0.5184663830469579,-0.30976212613380466,-0.34804520414568135,-0.38485868646910926,-0.460159500490221,9.11605440100596,-0.5294820739341146,-0.32565839553951714,-0.5634082400480859,-0.49079136807304247,-0.3586534162186604,-0.37060238388051986,-0.5254144103747835,-0.9842738793950608,-0.4185932990173845,-0.8686979305148069,-0.4313766535082108,-0.3942603794208923,-0.4915665037636109,-0.3983661220064982,-0.7234688926168643,-0.21194837768180746,-0.5708974410424063,-0.652823313610846,-0.395569102940419,-0.37564731451375255,-0.6068034825108747,-0.44855571968146096,-0.5515506185067816,-0.337014993538835,-0.32944288325727444,-0.7270017513056956,-0.4475077805501721,-0.584675051791065,-0.300543781395708,-0.5066055713176766,3.781302007531865,0.24219138434050244,-0.10267535986712614,-0.4744938734024186,-0.5852205119967085,-0.2733335885237871,-0.31540700722635673,-0.4345654405450121,5.243585102544327,-0.9134941786977201,-0.43503126225310074,-0.2863180737228356,-0.5407990735530342,-0.42209515797396924,-0.4086459421353212,-0.14881784557378355,-0.41186358000555895,-0.3134626699076531,-0.4091584349201093,-0.48821437356116343,-0.5521684242984185,-0.20106278902749916,-0.537299339834809,-1.0180120403474529,-0.2935569887946476,-0.3950364855090134,-0.5344691002709351,6.032246593212361,-0.7315649814152918,-0.4666389473862678,-0.2876427734748626,-0.26317778428521904,2.522898719715425,-0.30518848918698427,-0.38246065076201535,-0.3098723335944356,-0.49237109547415636,-0.3134893848636475,-0.17319022885413546,-0.3734208478244479,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.45398809310018984,-0.42026160805125384,-0.5361956894511746,-0.2848541442036448,-0.2593344403349976,-0.4078880868480761,-0.9592138941067326,-0.33076375756260373,-0.3561699188710325,-0.14733872424057146,-0.31744021941275175,-0.4668725235342558,-0.3995497838134686,8.814634574435226,-0.43100599866826583,-0.5392648203721185,7.687055405348589,-0.6789593576398554,1
1,-0.4277584882014559,0.062107717741357885,-0.2795577297906871,-0.5239500743649035,0.021542901087621226,-0.22319922432891143,-0.47961454114681074,-0.20932036867568887,6.549148551622649,-0.25237468465068963,-0.5487690054334533,-0.061760169771529656,-0.3711930420071782,-0.46798238527418634,0.436763942432997,-0.07941332673379559,-0.2986401451153505,-0.31652230862762054,-0.22530527367272957,-0.4049218501079927,-0.3533264998242148,-0.36672671746289476,-0.5236324214223103,-0.5131527834746338,-0.2607281704877965,-0.36137504911044344,0.07179071814833482,-0.46736954380723444,-0.004617842983110342,-0.4955210589555765,-0.5184663830469579,-0.06422141530847675,-0.34804520414568135,-0.37723380401284184,-0.460159500490221,-0.3384228108819919,-0.5294820739341146,-0.32565839553951714,-0.5634082400480859,-0.255120178618678,-0.35651231237054654,-0.23687828415336376,-0.5254144103747835,0.09415043232475352,-0.4185932990173845,-0.03647571420946153,-0.4313766535082108,-0.23649557220954753,-0.4915665037636109,-0.37613423839929955,-0.7234688926168643,-0.33881888544908656,-0.5708974410424063,-0.7934531876245339,-0.38254421166210284,-0.37564731451375255,-0.16009189403944107,-0.44855571968146096,-0.552996721320532,-0.337014993538835,-0.32944288325727444,-0.4665037162064162,-0.4294500105726519,-0.5955495185915124,-0.2992205194034368,-0.5066055713176766,-0.5003988836962805,-0.3733276741027595,-0.2556298908032058,-0.4744938734024186,-0.5852205119967085,-0.2733335885237871,-0.31540700722635673,-0.5343980417512987,-0.5913163514441102,0.144318485014637,-0.47032717319952017,-0.2863180737228356,-0.5407990735530342,-0.42209515797396924,-0.4086459421353212,-0.13590630028083145,-0.40837535872895353,2.163454552699285,-0.4091584349201093,-0.48821437356116343,-0.3139084457140059,-0.20106278902749916,-0.537299339834809,0.10217898112952331,-0.2935569887946476,-0.3950364855090134,-0.5344691002709351,-0.23499061394045156,-0.46498600200961965,0.7325891963008344,-0.2876427734748626,-0.26317778428521904,0.10593386889412837,-0.30518848918698427,-0.3792933882234681,-0.3123271884302029,-0.049922098185176206,0.040410741017579535,-0.11907998437970826,-0.3734208478244479,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.0027971755270537694,-0.413822097700434,0.05049197704931455,-0.28744462369245355,-0.2593344403349976,-0.4237289330617553,0.1318683143711533,-0.33076375756260373,2.2267337451853524,-0.13664538137127835,0.20246831099071957,-0.4668725235342558,-0.3995497838134686,-0.3237760209811162,-0.43100599866826583,-0.537393025256908,-0.18546767169656556,-0.6789593576398554,2
2,-0.40675127411585826,-0.49758235359428726,-0.2759376839124942,-0.45643555167386674,0.5176941886043268,1.6724650415226763,-0.4407913208145012,-0.20932036867568887,-0.49484562398968085,-0.25237468465068963,0.0357306600589349,-0.0626717939129042,-0.3711930420071782,-0.3358085183362534,-0.5384125002582825,-0.10182587695456406,-0.22718212065903626,-0.29324624063948257,-0.2258159896600813,-0.3682146936835229,-0.3314243745357156,-0.34977876490084525,-0.21996064257739859,-0.5006088076299166,-0.2607281704877965,-0.36137504911044344,-0.2774610909120232,-0.46736954380723444,-0.2931706261439513,-0.43385653217008996,8.056530331744746,-0.3169839117463143,-0.34804520414568135,-0.38485868646910926,-0.460159500490221,-0.3923867219087496,-0.20181543717403086,-0.22737594325158852,-0.44412253940786844,-0.49079136807304247,-0.3286779623450661,-0.37060238388051986,-0.5254144103747835,0.09415043232475352,-0.3988955926889592,1.2580921778210756,-0.4313766535082108,-0.20143672616258204,-0.4915665037636109,-0.38725018020289886,-0.7234688926168643,-0.33881888544908656,-0.5708974410424063,-0.7886407584757765,-0.33044464654883815,1.716913863097552,-0.4791716000904651,-0.44855571968146096,-0.5023831228392653,-0.31956340186481186,-0.32944288325727444,-0.7625242106374154,-0.4475077805501721,-0.5774254072574335,-0.3014259560572221,-0.48601937754506574,-0.4826967611485672,-0.3733276741027595,-0.008549494675692482,-0.40910106013904285,-0.5852205119967085,-0.2733335885237871,-0.31540700722635673,0.26426276789899394,-0.4636208752290885,0.0687604376066115,8.16540570502444,5.2268146046517,-0.5407990735530342,-0.42209515797396924,-0.4086459421353212,-0.13590630028083145,-0.41186358000555895,-0.2663456183811803,-0.4091584349201093,-0.48821437356116343,-0.5275208403069276,-0.18420450133197078,-0.537299339834809,0.4744183312764666,-0.27469152965263,1.1997327732596945,-0.5240690484275268,-0.15464141897695396,-0.7204994388739243,-0.4666389473862678,1.1700044117567001,-0.23241605338191135,0.4080544752467905,0.7810119218356567,-0.38246065076201535,-0.3098723335944356,0.21691569914889947,-0.2780993722755248,-0.4128213115265988,-0.3540667185164735,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.19079339118252714,-0.3687455252446954,-0.5192290750470508,-0.28744462369245355,-0.2593344403349976,-0.4237289330617553,0.44360608822197783,4.046752111383909,-0.36872860767519644,-0.14733872424057146,-0.36470463126761277,-0.36881572171637794,-0.3888143907749699,0.4935725043232026,-0.43100599866826583,-0.5093160985287504,0.23328355580583632,-0.6789593576398554,2
3,-0.4277584882014559,-0.49758235359428726,-0.2795577297906871,-0.5374529789031107,-0.9867645541882643,0.08074694487936004,-0.47961454114681074,-0.18502087618833235,-0.527289814153709,-0.25237468465068963,-0.5487690054334533,-0.06358341805427874,-0.20210420526308417,-0.4349389185397031,-0.5596119881428755,-0.10182587695456406,-0.2986401451153505,-0.31652230862762054,-0.22530527367272957,-0.331507537259053,-0.3569768540389647,-0.3413047886198205,8.485297017643402,-0.4880648317851994,-0.2607281704877965,-0.36137504911044344,-0.27657014241952227,-0.44242129885705145,-0.25710152824884613,4.489028189537921,3.3177163577809097,-0.324205697358824,-0.34804520414568135,-0.38485868646910926,-0.460159500490221,-0.38159393970339806,-0.2837320963640518,-0.32565839553951714,-0.5634082400480859,-0.49079136807304247,-0.2794325738384469,-0.37060238388051986,-0.49280403785026944,-0.9842738793950608,-0.4185932990173845,-0.8686979305148069,-0.4313766535082108,-0.4293192254678578,-0.4915665037636109,-0.3983661220064982,-0.7234688926168643,-0.33881888544908656,7.166984699533493,-0.8121681898697015,-0.3434695378271543,-0.37564731451375255,-0.6068034825108747,-0.44855571968146096,-0.5385356931830273,-0.31956340186481186,-0.32944288325727444,-0.7625242106374154,-0.4475077805501721,-0.5882998740578809,-0.29613290808813725,4.732580743811791,-0.4915478224224238,-0.46125896816608264,0.6444486950898785,0.11404144596796327,-0.44140356644649703,-0.2655140075414693,-0.3097428908348563,1.11283987815243,-0.5795892158733429,-0.9134941786977201,7.000640643792598,0.05621383824717999,-0.5407990735530342,-0.42209515797396924,-0.4086459421353212,-0.14881784557378355,-0.41186358000555895,-0.31149945942738344,-0.3201395232323465,-0.48821437356116343,-0.10029605112108426,-0.17746118625375942,-0.16154735142038726,-1.0238529461809713,-0.2935569887946476,-0.3950364855090134,10.447985646368242,6.829999314635659,-0.7466543576080658,-0.4666389473862678,-0.2876427734748626,-0.26317778428521904,15.614791661664116,-0.30518848918698427,-0.3761261256849208,-0.3074174787586683,-0.49693242534311494,-0.3134893848636475,-0.4128213115265988,-0.31535845990052463,-0.24841051877897108,14.335527233812487,-0.15912277606884395,-0.07799566178924311,-0.42026160805125384,-0.5344097300402142,-0.28744462369245355,-0.2593344403349976,-0.4237289330617553,-0.9592138941067326,11.846558893460879,-0.3938459852835243,-0.14733872424057146,-0.36470463126761277,-0.4668725235342558,-0.3673436046979724,7.59239580742923,-0.43100599866826583,-0.5355212301416975,8.775808596854834,-0.6789593576398554,2
4,-0.4277584882014559,-0.13313300481758808,-0.2759376839124942,-0.5374529789031107,1.2779260001218595,-0.22119957847885702,-0.47961454114681074,-0.20932036867568887,-0.527289814153709,-0.25237468465068963,-0.15910256177186116,-0.061760169771529656,-0.3711930420071782,-0.46798238527418634,0.14905660685637728,0.4584878785646479,-0.24147372555029908,-0.31652230862762054,-0.22377312571067445,-0.22138606798564345,-0.3606272082537146,-0.36672671746289476,-0.3211845688590358,-0.5131527834746338,-0.2607281704877965,-0.36137504911044344,0.0976282244308613,-0.41747305390686845,-0.18496333245863592,-0.4955210589555765,-0.5184663830469579,-0.3169839117463143,-0.34295692693007523,-0.38485868646910926,-0.460159500490221,-0.3923867219087496,-0.5294820739341146,0.30334929910322606,-0.5634082400480859,0.004118129781122976,-0.35223010467431876,-0.3795173238623303,-0.5254144103747835,1.2555304603307074,-0.4185932990173845,0.7957465020958838,-0.4313766535082108,-0.4293192254678578,-0.4915665037636109,-0.38725018020289886,-0.7234688926168643,-0.2965287161933269,-0.3611355757858306,-0.8405080504123839,-0.38254421166210284,-0.37564731451375255,-0.6068034825108747,-0.44855571968146096,-0.5544428241342825,-0.337014993538835,-0.320270533232096,-0.7743650304146554,-0.4294500105726519,-0.5991743408583282,-0.30010269406495094,-0.5066055713176766,1.5154303214245675,-0.46125896816608264,-0.24974702422874123,-0.27831543361229133,-0.5492662756091556,-0.2733335885237871,-0.31540700722635673,-0.1350676369261524,1.1456027280928678,0.144318485014637,-0.47032717319952017,0.28456844622719035,-0.5407990735530342,-0.42209515797396924,-0.4086459421353212,-0.11008320969492724,-0.41186358000555895,-0.2522759432725808,-0.4091584349201093,-0.48821437356116343,1.0663562578094878,-0.20106278902749916,-0.537299339834809,1.2676764883962248,-0.2935569887946476,-0.3950364855090134,-0.5344691002709351,-0.23499061394045156,-0.7536960664980269,-0.3576182070510767,-0.2876427734748626,-0.26317778428521904,3.8320880139102944,-0.30518848918698427,-0.3792933882234681,-0.23622668852141596,0.44498219259682736,-0.13653932192303397,0.5843531937878452,-0.3734208478244479,-0.31255020984340737,-0.2483628391014367,-0.15912277606884395,-0.3223907421413585,-0.42026160805125384,-0.5326237706292538,0.7850138846743698,-0.14747227129497625,-0.4237289330617553,-0.17986945947967126,-0.33076375756260373,-0.39803221488491236,-0.051098638416933496,-0.36470463126761277,-0.4668725235342558,-0.3995497838134686,0.7849421175103903,-0.25978849541722965,-0.5392648203721185,1.489537238313042,-0.08182224760358577,0
5,-0.3411037300983656,-0.49758235359428726,-0.2795577297906871,0.7183171431501716,0.7657698323626795,-0.06922649387472128,2.2185992719487055,-0.1971706224320106,-0.5056603540443568,-0.05028846752563961,-0.5487690054334533,-0.03988119037854076,1.1022953924770695,2.5389730875637873,-0.5656689846813306,-0.0570007765130271,-0.2986401451153505,-0.31652230862762054,0.04537419962367644,-0.11126459871223386,-0.3533264998242148,-0.35825274118187,3.82899640868809,-0.5131527834746338,0.16776822136850458,-0.36137504911044344,-0.27300634844951865,-0.46736954380723444,-0.2931706261439513,3.2351828115663603,-0.4056374789049618,-0.324205697358824,-0.34804520414568135,-0.36960892155657443,1.6463695627043375,-0.37080115749804654,-0.5294820739341146,-0.2863454146243457,2.8561151783048144,-0.49079136807304247,1.4741314777668197,-0.37060238388051986,-0.5145442861999455,0.7577961626138701,-0.37919788636053386,-0.03647571420946153,-0.4313766535082108,-0.4293192254678578,-0.4915665037636109,0.29082226981665854,0.3473762288493267,-0.33881888544908656,-0.15137371052925508,-0.8121681898697015,-0.38254421166210284,0.6706332742918997,-0.6068034825108747,-0.44855571968146096,1.3211525253000838,-0.337014993538835,-0.32944288325727444,-0.7743650304146554,-0.4475077805501721,-0.5738005849906177,-0.2978972574111656,4.223072447939672,-0.46942016923778224,-0.46125896816608264,0.6679801613877369,-0.4744938734024186,3.1899743086963444,-0.2733335885237871,-0.31540700722635673,0.21434646729585063,-0.5900133363806915,0.0687604376066115,0.25912165302648194,0.43136783707148274,-0.5407990735530342,-0.3342093505860174,-0.4086459421353212,-0.08426011910902304,-0.3979106948991373,-0.31248106466751824,-0.4091584349201093,-0.42255874119300324,-0.19888638708704812,-0.18420450133197078,1.5293365964445107,0.6783764484901438,-0.2935569887946476,0.12326352359081667,-0.10806697469119432,-0.14890219076527558,-0.7516841496723237,-0.3576182070510767,-0.2876427734748626,-0.26317778428521904,0.4080544752467905,2.1810035627092828,-0.38246065076201535,-0.30864490617655194,0.1462150861800418,1.172891143837506,-0.4128213115265988,-0.3734208478244479,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.11559490492033779,-0.21419727682502004,-0.5353027097456944,-0.2226826364722347,-0.10552395790496824,-0.4237289330617553,0.521540531684684,-0.3056262587253391,-0.40221844448630034,4.568425481117688,-0.36470463126761277,-0.31978732080743905,-0.3888143907749699,0.9590070812326064,-0.43100599866826583,1.4485815919814427,0.23328355580583632,-0.6789593576398554,0
6,-0.4277584882014559,-0.18519719749997368,-0.2795577297906871,2.946296391954382,-0.9067401529758924,1.594478853370554,0.14155698417014265,-0.20324549555384974,1.8555557078932459,0.6233322562245269,1.3995632128745075,-0.06358341805427874,0.2810067568628987,0.2920173496189279,-0.22344868025861456,-0.10182587695456406,-0.2986401451153505,-0.31652230862762054,-0.22530527367272957,0.696292842626103,1.789431424233958,-0.11250742903215216,1.7032939567737087,-0.5131527834746338,0.21970717795714714,-0.36137504911044344,-0.28013393638952594,-0.46736954380723444,0.103589450702205,0.5013887907431228,2.9792296453549216,0.04410536887916792,-0.34804520414568135,-0.38485868646910926,-0.460159500490221,3.180024188062611,-0.5294820739341146,-0.2077194527940028,-0.5634082400480859,-0.48489958833668334,0.42499059219101915,-0.3795173238623303,-0.5145442861999455,-0.9013181631089212,-0.02463917244887807,-0.8686979305148069,-0.4313766535082108,-0.23649557220954753,-0.4915665037636109,-0.3928081511046985,1.6859326306820652,-0.33881888544908656,3.9739429728500646,1.0304574597545133,1.2455671981274192,8.842084672864043,-0.6068034825108747,-0.44855571968146096,1.0709767385212516,-0.337014993538835,-0.32944288325727444,0.11369645287834226,-0.4475077805501721,-0.5919246963246966,-0.30098486872646507,-0.5066055713176766,-0.48933505710395964,-0.46125896816608264,-0.24974702422874123,1.4218977112354785,0.9608116526680655,-0.2733335885237871,-0.31540700722635673,-0.5343980417512987,-0.4988022819413904,-0.762378083881669,2.529825257246134,-0.27000703029569195,-0.5407990735530342,-0.24632354319806563,-0.4086459421353212,-0.14881784557378355,-0.41186358000555895,-0.31444427514778794,-0.3498124937949341,-0.48821437356116343,1.0910038418009789,-0.19094781641018213,0.8717706167192726,-0.9547092500976969,-0.2935569887946476,13.001025288148133,4.6863569251200365,0.18971227372375,-0.2074606483196118,-0.4666389473862678,15.060524647492768,-0.2477969188335652,1.76759720383377,5.536155943423663,-0.38246065076201535,0.04853647242759334,-0.46044178639144645,-0.3134893848636475,-0.3587110670521716,-0.2572960719766013,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.2847914990102638,1.3184061866700936,-0.4817239274168826,-0.28744462369245355,-0.11950672903497091,-0.4158085099549157,-0.9592138941067326,-0.33076375756260373,-0.06732007637526173,-0.14733872424057146,-0.36470463126761277,0.09695408691854185,-0.3995497838134686,3.7629666055404773,-0.43100599866826583,-0.5392648203721185,2.2432894478173653,-0.6789593576398554,2
7,-0.4277584882014559,0.03607562140016509,-0.2795577297906871,-0.4294297425974521,0.7497649521202051,-0.22319922432891143,-0.47961454114681074,-0.20932036867568887,-0.5236849041354836,-0.25237468465068963,-0.5487690054334533,-0.0626717939129042,-0.3711930420071782,-0.4349389185397031,-0.23253417506629728,-0.10182587695456406,-0.2843485402240876,-0.31652230862762054,-0.2268374216347847,-0.4049218501079927,3.1984681511274076,0.25187355105191217,0.0837111362675131,-0.5131527834746338,-0.23475869219347523,-0.30722032305759506,-0.279242987897025,-0.46736954380723444,-0.1488942345635308,0.06973710324471694,-0.5184663830469579,-0.20143534194616,-0.34295692693007523,-0.38485868646910926,-0.460159500490221,0.08249569512671821,-0.5294820739341146,0.08712790406978307,-0.5634082400480859,-0.49079136807304247,-0.3586534162186604,-0.24579322413517415,-0.5254144103747835,0.3430175811831722,0.11324477185009918,1.1656230426760372,-0.4313766535082108,0.25432827244796946,-0.4915665037636109,-0.3983661220064982,-0.7234688926168643,0.8960540568190967,-0.38444244970322794,-0.8463899082608651,-0.08297171226083075,0.3986003212024301,-0.6068034825108747,-0.44855571968146096,-0.3982637202492312,-0.337014993538835,-0.32944288325727444,-0.7743650304146554,-0.4475077805501721,0.48102269465277553,-0.29966160673419384,-0.5066055713176766,1.2034304115211212,0.06632879621385616,-0.179152625335166,-0.21292262034891554,-0.3694950936713912,-0.2733335885237871,0.48323340397520986,-0.48448174114815545,-0.2694716307797189,0.5976667694627901,-0.47032717319952017,-0.057963465742825196,-0.5407990735530342,-0.42209515797396924,-0.18762533587747746,-0.14881784557378355,-0.41186358000555895,0.3671169632525096,-0.4091584349201093,-0.48821437356116343,-0.5603842856289155,-0.17071787117554804,-0.34942334562759814,0.8540772104551768,-0.27469152965263,0.2628058337330786,-0.4824688410538935,-0.20055524467038116,0.4444004032082205,0.9506306769712167,0.22682093895980657,0.6750550082656659,0.25699417207045944,-0.28105070227537,-0.38246065076201535,-0.3110997610123193,0.17814439526275172,-0.030369284158665875,-0.15773015900429913,0.013661738335040799,-0.33087583586181774,-0.2483628391014367,-0.15912277606884395,-0.45398809310018984,-0.413822097700434,-0.5370886691566548,0.09335586116243305,-0.13348950016497357,0.23366618480593276,0.44360608822197783,-0.06143341287762549,-0.40221844448630034,-0.12595203850198525,-0.36470463126761277,-0.4668725235342558,-0.37807899773647113,0.06597813691862843,-0.43100599866826583,-0.5392648203721185,-0.18546767169656556,1.4707342384907152,2
8,-0.4277584882014559,2.4310284847899024,-0.2759376839124942,3.76997356878503,-0.9867645541882643,-0.20120311997831283,-0.25638102423603065,-0.20932036867568887,-0.5236849041354836,-0.21869364846318126,0.8150635473821192,-0.0626717939129042,6.319893783437685,1.580712552263774,2.771736108007458,-0.12423842717533254,1.6450181200963956,0.28865545906396745,-0.22632670564743299,0.18239265268352498,-0.3606272082537146,0.5230407920447042,3.5253246298431784,-0.5131527834746338,-0.2607281704877965,-0.14475614489904984,0.1902868676509563,2.102299686061614,0.1396585485973101,0.4500016850885507,-0.5184663830469579,0.9323849992178542,-0.34804520414568135,-0.38485868646910926,0.18095804048203598,-0.3168372464712888,0.1258511995860529,0.3230057895608118,-0.44412253940786844,0.1514126231901008,3.865744476110022,1.1538523530090599,-0.5254144103747835,-0.9013181631089212,-0.02463917244887807,-0.8686979305148069,-0.4313766535082108,-0.04367191895123729,-0.4915665037636109,-0.3928081511046985,1.4182213503155177,-0.3303608515979346,1.2703455984319794,2.228217603445239,0.2947501348103384,-0.14546558497650902,1.0524109889544502,-0.44855571968146096,-0.5515506185067816,-0.337014993538835,-0.32944288325727444,1.0728028548347797,-0.17664123088736897,-0.6027991631251439,-0.30010269406495094,1.5056948699550365,0.11474987483675547,1.3852982071637032,0.18558510228163944,-0.4744938734024186,3.1899743086963444,-0.2733335885237871,-0.31540700722635673,1.1627561787555731,1.1286635322684262,-0.8379361312896946,-0.32914352941384234,-0.1395186828785432,0.9005218907449676,2.4781364858284407,-0.4086459421353212,-0.14881784557378355,-0.41186358000555895,-0.3137898716543647,-0.4091584349201093,-0.48821437356116343,-0.0756484671295933,0.46989706125453073,3.4080965385166198,-1.01138182291481,-0.2935569887946476,-0.2953634068359692,-0.3680682707764021,-0.1374237343419188,3.2218515810914687,0.07846475428968776,-0.2876427734748626,0.10596298655447339,0.005227000109907662,-0.30518848918698427,-0.38246065076201535,-0.3123271884302029,-0.4786871058672807,-0.2780993722755248,0.012330609343900635,7.194043711593556,-0.09264269762248291,-0.2483628391014367,-0.11969076953730212,-0.0027971755270537694,-0.413822097700434,-0.17364592902621478,0.2720989458902369,0.09023483791506913,1.0653106110240924,-0.9592138941067326,-0.018340557728028978,-0.4001253296856063,-0.14733872424057146,0.15520389913585855,0.17049668828195025,-0.37807899773647113,0.4670843576698219,-0.43100599866826583,1.4279918457141272,0.8195352743091989,0.3958874404254299,0
9,0.22083924669137142,0.556717548224021,-0.2650775462779156,-0.5374529789031107,-0.5866425481264049,-0.22319922432891143,0.20949761975168443,-0.1971706224320106,-0.527289814153709,0.1854787857869187,0.425397103720527,-0.059025297347406046,-0.05717091662528932,-0.46798238527418634,0.8334972157018093,-0.12423842717533254,-0.2986401451153505,0.2653793910758294,-0.2258159896600813,-0.18467891156117358,-0.3569768540389647,-0.36672671746289476,0.488606841394062,0.3022056464319845,-0.2607281704877965,-0.28014296003117084,-0.27300634844951865,-0.46736954380723444,-0.040686940878215457,-0.35163716312277454,0.2713359459470148,-0.3169839117463143,-0.34804520414568135,0.9037464486400816,-0.460159500490221,-0.3923867219087496,-0.5294820739341146,0.06747141361219736,-0.48388443962127425,0.3517331342263106,0.11881274191073452,-0.15664382431707008,-0.5254144103747835,-0.6524510142505026,-0.3988955926889592,-0.7762287953697685,0.004829969528433427,0.07903404221314196,-0.4915665037636109,0.6854382038444338,3.2922003128813517,-0.23732247923526328,-0.2912149540336388,3.929678664705904,-0.38254421166210284,-0.37564731451375255,-0.6068034825108747,0.26059418725476563,-0.5544428241342825,0.273790715051976,-0.32944288325727444,1.6174805645878183,-0.4475077805501721,2.924152902486614,0.009540612126513717,0.3683076640182856,3.048876687120229,0.5939165605937949,-0.2556298908032058,-0.4744938734024186,0.20577268852945488,0.5555419956019003,-0.31540700722635673,-0.33473283933872555,-0.32028921825304385,-0.8379361312896946,-0.16442927833055154,-0.23738494344140476,-0.5407990735530342,-0.42209515797396924,0.4508786377562932,-0.11008320969492724,1.6461869731916352,-0.31444427514778794,-0.4091584349201093,0.36530884722491896,-0.24818155507003004,-0.20106278902749916,0.40208063120124543,-0.6501928351556047,-0.2369606113685948,-0.3950364855090134,-0.5344691002709351,-0.22925138572877318,-0.7496722328466205,-0.4666389473862678,-0.2876427734748626,-0.26317778428521904,-0.1458333030664234,-0.30518848918698427,-0.38246065076201535,-0.3098723335944356,-0.3692151890122753,-0.2427093596874021,-0.3432509972023352,0.033015867643015236,-0.18427082771453476,-0.2483628391014367,-0.15912277606884395,-0.07799566178924311,0.05626215790941176,-0.3772453018756996,-0.0776157850989446,-0.23136889807499225,1.5722176898618279,-0.6474761202559081,-0.33076375756260373,-0.40221844448630034,-0.029711952678347284,-0.31744021941275175,-0.4668725235342558,-0.3995497838134686,0.103818346423458,-0.43100599866826583,-0.5355212301416975,0.23328355580583632,4.575847210679317,2
