X326792,X348374,X181016,X191687,X305760,X326977,X194648,X28186,X541301,X198941,X182054,X9753,X188518,X189396,X90487,X246752,X175537,X194661,X512309,X170124,X244304,X352304,X191306,X191541,X191547,X195493,X248140,X193632,X469991,X199487,X162651,X175617,X195102,X119010,X177918,X192132,X369502,X165261,X261912,X590083,X190597,X335530,X302160,X288710,X369164,X531978,X212619,X165734,X274244,X9715,X86468,X291090,X174012,X331820,X82283,X190307,X347862,X188900,X188236,X9808,X192127,X268332,X199421,X259569,X71543,X311477,X353985,X195926,X312461,X181892,X177772,X348863,X181095,X203788,X158660,X302025,X363302,X325608,X179460,X212503,X189099,X65355,X127309,X73352,X194211,X176115,X190464,X470973,X175137,X307981,X176808,X178146,X288134,X108747,X322235,X187360,X17859,X567197,X196731,X186029,X549871,X278234,X301645,X329096,X334393,X293221,X316732,X361809,X544358,X325969,X361480,X469709,X130663,X323253,X223059,X292134,X516022,X361496,X524245,X196080,X293896,X185451,X184983,X294710,X364563,X194745,X206906
0.0,1.3575808485559404,0.0,0.945609601635295,0.5386823524754574,3.061038980104916,0.0,0.0,2.13348511648402,0.7621145069248105,0.0,0.0,0.0,0.0,1.7281119231217166,0.0,0.0,0.7466548416569554,0.0,0.0,1.5726299529754066,0.0,1.2327427668434277,0.0,0.46584747182400676,0.0,2.332227362883438,0.0,3.818362050754337,0.0,0.0,0.654960724611992,0.0,0.0,0.0,3.7758730860735574,0.0,0.4701459550950035,0.0,0.0,0.0,0.36438317900245315,0.0,0.0,0.0,0.0,0.0,0.7236123230431557,0.0,0.0,0.0,1.5002004136699731,0.0,2.564700276341261,0.0,0.0,0.0,0.0,0.5184155448495151,0.0,0.0,0.9617221577762514,0.0,0.739542465203572,0.43007845343954704,0.0,3.439484295648163,1.9525462279148251,1.9166702146572436,0.0,0.0,0.0,0.0,0.8304741441424933,4.46355907646757,0.0,0.8902590238692374,0.0,0.0,0.0,0.0,0.0,0.0,0.5538479062343202,0.0,0.0,0.7150449843817437,0.0,0.0,1.5262974512293959,0.0,0.0,0.0,4.213769818894595,1.5148768749860433,0.0,0.0,0.0,3.9969358788239226,0.0,0.0,0.42663388734811014,0.5358077627323887,0.0,2.089575486725367,0.0,0.0,0.0,0.0,0.0,0.0,0.5085354105206279,0.3000043893843655,0.0,0.5114834952823313,0.0,0.0,1.2135367487217115,0.0,0.5424562258681664,0.0,0.0,4.814436693857766,0.0,0.0,4.119770344590906,0.0
0.0,2.470539936487585,0.0,0.4072518885134412,2.3866972321104876,0.0,0.0,0.0,3.115307939736905,0.0,0.0,0.9001277065298637,0.0,0.0,3.0438165974147524,1.237362084474793,0.0,0.0,0.6257401841175481,0.0,0.48212682046287275,0.0,0.0,0.0,0.0,0.0,2.7365226382063783,0.0,1.7780652643840935,0.0,0.0,2.152724338671903,0.0,0.345993594364903,0.0,0.9975324055566498,0.0,0.4701459550950035,0.0,1.6046332868656248,0.3198891577382825,1.4894027041491984,0.0,1.919326924288889,0.0,1.7569809751333627,0.0,1.6367094123609318,0.0,0.7693072024413138,0.0,0.0,0.0,2.007137872024762,0.38736970153479894,0.0,1.490413002547407,0.0,0.32708379195951737,0.0,0.0,1.9694325068174918,0.3964913286648105,0.45344838647041696,0.7014277460845538,0.0,0.0,0.6159597552075896,0.0,0.0,0.0,0.0,0.0,0.0,0.8543982409055455,1.9144443764617032,0.0,0.0,0.0,0.0,0.0,0.5898875993266863,0.3014881124787391,3.073934414570222,0.0,0.0,2.2557157789424007,0.0,0.0,3.3505209865459555,0.0,0.0,0.0,0.4173951563649346,2.7010048324717877,2.3346485608730747,0.0,0.0,2.06476232250384,0.0,0.2865763081607799,0.0,2.5766884269849024,2.020609821810626,2.2088493828036837,0.0,0.0,0.0,0.0,2.19031184672478,0.3278616289594694,3.0051856180337158,0.0,0.0,0.0,1.920929984400358,0.0,2.7620477136467434,0.6011146217180029,2.0073265635554787,0.0,0.0,2.2437896029783126,0.0,0.30727086440380164,1.4429470393274064,0.0
0.9840720842008848,0.0,0.3316782142603321,1.1433005937354637,2.577906695879257,3.1061858094068344,1.0755134267004836,0.0,0.9459988146249727,0.0,1.4843982182029998,0.5679173520637281,0.0,1.1094731714482402,1.2073184793364438,0.7806885550363459,1.1299720491984664,0.4710867552495584,0.4958873635103329,0.4995197007127536,0.9642536409257455,0.5837240033005824,1.2327427668434277,0.5304348229707075,0.0,0.0,0.7360144018207607,0.0,0.0,1.182262989673809,4.052027210926128,0.4132342085784272,0.0,0.0,0.0,0.0,1.2934420995013964,1.3198665611214313,1.0385430650524659,0.0,1.2497719420048259,0.36438317900245315,0.0,1.919326924288889,0.5936657870843276,2.4250048933524866,0.0,1.7382423486652532,0.0,0.5251338618491248,0.0,0.0,0.0,2.04426127648516,1.0013361523830018,3.41192301395105,0.7874162398749552,0.0,1.7039277608661871,0.43124076086309376,0.0,0.4141911887339926,0.0,0.8582822361994653,0.0,0.7642306383667729,0.9985386778747435,0.6159597552075896,2.187298864052988,0.5373445530195144,0.0,0.0,0.0,2.141711367465862,2.4604268757583907,1.865670164380856,4.238345356570673,3.8424824428701494,0.0,0.0,0.0,0.5898875993266863,0.0,1.7219832856213595,0.0,0.0,1.1661881401702237,0.9813201354714769,0.0,3.4580804331743513,0.4543755990130253,3.092723280668402,0.42174524902216926,1.6695806254597385,1.69472099857009,0.0,2.8720034077695655,0.7402300510673946,2.6204276638213617,2.684322056463039,0.0,0.42663388734811014,2.8040551017169877,0.584087227197907,0.0,0.421994622115222,0.0,0.0,0.0,1.8427161405775765,1.039296774652225,1.430809175510808,0.0,0.0,0.0,2.0886101446774914,3.7274080813372037,1.096544363728668,0.0,0.0,1.029835207368472,0.3727509296677452,3.4156202797643944,0.0,1.2559582404494107,2.064390503707127,0.0
0.0,0.0,0.0,0.0,0.6797414478012666,2.2792914829090245,0.0,0.9335096909223993,0.0,0.0,0.0,0.0,1.3864997276716708,0.4778240867540996,0.5760373077072389,0.7806885550363459,0.0,0.0,0.6257401841175481,0.7917199940011695,0.30418815602483057,0.736577683112362,4.001392473955258,0.7770729701187878,0.0,0.0,0.8193921391823608,0.4111086344214862,0.5609171395459122,3.7585114122505163,3.3165314028547717,0.0,0.0,0.0,0.0,0.38589821139701524,1.1141103829609693,0.4701459550950035,0.0,0.0,1.6787551121470279,0.36438317900245315,0.6633610294470974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.705498280159516,1.8221007821448865,0.8994445931017818,0.0,0.0,0.0,1.17258312876855,0.43124076086309376,0.0,0.4141911887339926,0.0,0.6642898791914299,1.0041116999930741,3.2890379597126445,0.7314163612495935,0.0,2.9292035431931516,1.7850199673102172,1.0764459180959134,0.3826810875518154,0.5056845015741577,2.6656822145771524,1.4009897012193615,0.0,4.1454390445899545,2.0386673769795025,0.0,0.0,0.0,0.0,0.0,0.8251758368236716,0.9055604048709978,0.0,2.642788032690794,1.1388793476087644,1.3411932138168812,1.1309227192016431,0.0,0.0,4.236751410006702,4.285795552792762,1.0473468603875733,0.0,0.0,0.0,5.715111207722944,0.0,0.4542127020299464,0.6250073480059364,0.0,0.0,0.0,0.843989244230444,1.285694169446321,4.518380288984738,0.0,2.0716715790793403,0.0,0.7449909107601405,0.0,0.0,0.0,0.0,4.263744464074599,0.6229040518086127,0.0,0.0,0.0,0.7455018593354904,4.727345925704272,0.0,0.48701279764420075,4.230386226025818,0.0
0.0,2.198367320544641,0.3316782142603321,0.0,2.775012827750561,0.31406499587920006,0.0,0.0,0.0,0.0,1.1763577559945275,0.9001277065298637,0.0,0.0,2.8670775619116533,3.712086253424379,1.0149910672744369,0.0,0.878337392905815,1.291239694713923,0.0,0.0,0.9769255292410383,0.0,0.0,0.0,2.7687644980756527,0.6515917692807385,1.1218342790918243,0.0,0.0,0.4132342085784272,0.3202777629073868,0.0,0.0,0.0,0.0,2.3918500765099813,0.0,1.9196681685583632,0.639778315476565,0.0,0.0,2.4234372485377325,0.0,2.2467457487574,0.0,0.0,0.0,0.5251338618491248,0.0,0.9694904532258116,1.4690109818636878,1.1155086798708849,0.38736970153479894,0.0,0.0,0.0,0.0,0.0,0.37732860727017925,0.0,0.3964913286648105,0.2860940787331551,0.5426985852900138,0.0,3.097398515726527,0.0,0.4030947554038157,1.074689106039029,0.46360002295770153,0.0,0.0,1.6609482882849866,3.821678451169081,1.9144443764617032,0.0,2.3634755150908364,0.0,0.0,0.0,1.1797751986533727,0.0,1.8092358713175545,0.0,0.0,3.4484734038482765,0.0,0.0,3.6182129056945804,0.0,0.0,0.0,0.4173951563649346,0.33040114826408556,0.818012543498321,0.0,0.0,4.375611280831394,0.0,0.2865763081607799,1.6089403808419986,2.938894639413558,1.5098435794567877,2.934753528174697,0.0,0.613432015311983,0.0,0.0,1.4149739508822081,0.0,0.9007401671118997,2.6091284322035735,1.6036474279571609,0.0,1.7009244980375513,0.0,0.4251981643349782,1.9968595501326232,0.0,0.0,0.0,3.5789483229449397,1.1452720654572108,0.0,2.885894078654813,1.6116774905949822
1.5793528740288354,0.0,0.0,2.6693686882748655,2.6512974960622917,1.974024821966087,3.7630801618082415,0.6372194976363275,0.7994617440953746,1.779322091161724,0.0,2.700383119589591,2.7518305209516902,3.11711503403673,0.0,1.5613771100726919,0.0,0.0,2.8348207702636445,1.583439988002339,0.48212682046287275,0.368288841556181,3.3650374194757173,0.0,2.369981702595049,0.0,1.0529985510893733,0.0,0.0,3.582892440076635,0.6465877183805933,0.0,0.0,0.548386872558098,2.7980009263866576,0.6116341941596347,0.0,0.940291910190007,3.345637143069294,0.0,3.1167284931792207,0.36438317900245315,0.3316805147235487,2.248045519236793,0.8697046582347066,1.7569809751333627,0.0,0.0,0.0,2.3079216073239417,1.7898151415752939,0.0,1.8785030828974414,1.8221007821448865,0.38736970153479894,2.969174161500607,0.0,0.0,3.3827249991376247,0.0,0.0,0.0,0.0,0.9068967729408339,0.8601569068790941,3.2405073883357853,1.2306857001869653,0.0,2.9441157142095475,0.0,3.119064077193089,0.0,0.0,2.095883388445161,0.9511868254172166,1.865670164380856,2.6606636950441125,2.510647702245167,0.0,0.7798178202505494,0.0,1.5248373238999104,0.7000337186389455,0.7155879298594571,0.0,0.5287732368144111,2.4919171720487507,0.9813201354714769,2.6129020149688116,3.5061658755232936,0.0,2.3195424605013018,2.27418425427641,1.7060871917595457,0.6608022965281711,0.818012543498321,0.0,0.0,2.6204276638213617,3.2562571519061048,0.0,0.5383520268195521,2.7533592178528243,3.1694119346156793,0.0,0.0,0.0,0.0,0.0,2.003568925586168,1.6538632730864307,0.6417002424842793,1.4101525474789378,1.8136125905150933,0.0,2.1249945614610564,1.0906650877945607,0.0,5.28253672268325,0.0,1.2451345692745677,0.3727509296677452,3.659215064452299,0.0,3.0892784962698157,2.064390503707127,0.0
0.0,2.1014700755620424,0.0,3.2648603150105555,1.2940084735063568,3.087171830288482,2.789551260309436,0.4020407406146159,2.6685283142353398,2.7542173842900057,2.567587065350162,0.0,2.2217987634179783,2.190805519708879,2.483339237255304,0.7806885550363459,0.0,0.0,0.6257401841175481,2.47471865823668,2.7999215233685297,1.8245752199942886,2.7881941408486948,0.0,2.4447337644533405,0.0,0.3169841492686125,0.0,2.010866911283871,2.785656553321247,3.2329385919029665,2.3556166954750672,0.0,0.0,0.0,3.2319127369362537,0.0,1.4104378652850105,0.0,0.29950867214773996,2.725339265158553,0.0,0.3316805147235487,0.5041103242488435,2.0067322262953504,0.0,0.0,1.6367094123609318,0.0,0.331322578048496,2.5606465663365845,0.0,3.367349342066376,3.5505367661510157,2.707204701235754,4.363376717367462,0.0,0.0,3.3152262274983197,0.0,0.0,2.587836523917017,0.0,0.5721881574663102,0.2713492926450069,0.0,0.8142732199189121,0.0,0.4030947554038157,2.6366909338129187,2.5309926237362528,0.0,0.0,0.0,2.299045473693068,0.776659205614557,3.5610360954769495,0.45715856892149714,0.0,1.1424124576510268,0.0,0.0,0.0,0.23852930995315239,0.7176396419291997,0.0,3.458163835857704,0.759252898405843,2.310481908152187,2.312962215969627,0.0,4.582832949008633,3.784916716005721,2.6078546814305628,3.0033835813067062,0.0,4.752536645221403,0.46703316370613857,3.6873571733301134,3.851273719023982,0.0,2.2084737523458853,1.381795669755989,0.0,1.2537452920352203,1.184688679477007,0.0,0.0,0.0,1.5668139069897928,2.6498265501914946,1.9251007274528378,0.0,1.7501072154379607,0.32271015563434896,0.0,0.0,1.9666663394549528,0.0,0.0,2.033549539326236,0.0,4.32974619988409,0.0,0.0,3.1615705329697064,0.0
0.0,2.440168954166324,0.0,1.2909579432833544,2.64688008052796,0.0,0.0,0.0,0.28477401906468686,0.0,0.0,0.5679173520637281,0.0,0.4778240867540996,2.4693562285005926,0.7806885550363459,0.43713285932899426,0.0,0.0,0.0,3.0208126786801897,2.2868723867246157,1.730373237064403,0.0,0.7383507738968063,0.7479515093193562,0.5024079899137484,0.0,1.3024092652155086,2.445654711594694,0.0,1.7231556578024108,0.3202777629073868,0.0,0.0,2.1192962871287815,0.0,2.1267343562618466,0.0,0.0,0.0,1.4575327160098126,0.0,2.060532218257808,2.16547423878205,2.392529901192434,0.0,2.429718526500074,0.0,0.0,0.0,2.7002378575029446,1.401792725727532,0.30145300689596377,1.7988891862035636,2.777690008856369,0.0,0.0,2.213763393629003,0.0,0.0,0.0,0.0,2.354216302319587,0.6300535461202542,0.0,3.021072141614538,1.7292176505714236,1.5347248010423236,1.2476754142907025,1.3014898063163216,0.0,2.598564598307105,0.5239708471112903,2.935394058436633,2.152311968788017,0.0,1.786068513621246,0.0,0.0,1.4303754240304205,0.0,0.0,2.6299840195068533,0.0,0.0,0.4511431557884801,1.261091767169515,0.9155067957539699,3.543183937397775,0.4543755990130253,2.4817802884155515,1.0901956535796133,1.252185469094804,3.376824735163878,2.454037630494963,2.0719612167310233,2.7808071401673997,2.3809680211469217,0.4859766356960063,0.0,0.26917601340977604,2.776908569435274,1.8515127045177617,2.1261275285405796,1.8535343310356287,0.0,0.0,0.0,0.0,0.3278616289594694,0.32085012124213963,2.162867654750572,1.6805449475305816,2.0628657503690944,2.0886101446774914,2.271465469994667,0.0,0.9527441340582178,0.0,0.0,0.5907962456323252,3.0525671426300605,0.0,0.0,1.4429470393274064,2.6485061787883395
0.0,3.5388417305516424,0.3316782142603321,3.389120932715942,0.6797414478012666,1.1259112330160768,2.1237473896378534,0.0,0.28477401906468686,0.7621145069248105,2.2265973273044994,0.5679173520637281,3.7523031954378285,2.856088320719962,3.673357640945592,0.0,3.102783060033472,2.239964524970866,0.31287009205877403,2.041768215135871,0.0,2.4778180302932156,3.3022417408402247,0.0,0.0,1.4959030186387123,2.8686585434573733,2.7546086225484725,2.075640061761783,2.753839703426634,0.0,3.0790953267488153,0.0,0.0,1.9680094778756398,1.1576946341910457,1.765823178657223,2.4115116629541724,1.0385430650524659,2.0310760431539494,3.5017966279757773,2.709053468287644,0.0,0.5041103242488435,2.0067322262953504,0.0,0.0,2.065225627712142,0.0,0.331322578048496,2.443477805248213,0.3750501034174933,2.7956600903659874,3.765102223347846,2.2292690540794076,2.01724491819845,2.3622487196248656,0.0,0.5184155448495151,0.0,0.0,3.02136763934707,1.585965314659242,0.0,0.5426985852900138,2.8354130422940864,2.559129742791037,2.746830408180815,2.5185068128123125,0.0,3.119064077193089,0.0,0.0,2.6875947674622087,3.816495325372005,0.49001740120739634,1.6471749256796222,1.5186478939188222,2.3843450032203544,2.9845781510892855,0.0,0.0,0.0,0.47705861990630477,0.0,0.0,2.675611558620689,2.901809983541951,3.1343216361457653,1.7347095672893742,0.0,1.2610036045013067,1.7238680338519878,1.7730643687006933,3.947995420972049,1.785441899182111,0.0,2.168834848106824,1.7791110588581165,0.0,0.0,0.0,1.0716155254647775,0.584087227197907,2.426981297569095,3.63536122529968,1.840296045935949,0.0,1.3368945773279475,2.19031184672478,0.3278616289594694,2.7836818659109546,2.328499438164976,2.3779263108227897,2.440412429665059,0.0,2.348358851148004,0.26827017304290385,0.0,1.9446852280201026,2.1089156755484346,0.5907962456323252,3.398382258367093,0.0,3.0846673155195843,2.5401270685899857,2.071162244872567
2.469302124732886,2.87696361505598,0.7701329641531353,0.0,1.9559177813270052,0.0,2.857899516956452,0.6372194976363275,0.0,2.2863435207744316,1.9185568650960274,1.4680450585935916,1.759632187527421,0.0,3.2182051886239256,0.0,0.0,2.214314895065236,0.4958873635103329,1.40232909046069,0.30418815602483057,0.0,2.13229465263229,2.353855364402074,0.0,0.943809722916522,1.0529985510893733,0.0,1.6827514186377364,1.6453110789807857,1.9397631551417798,0.4132342085784272,0.0,2.563601802049017,0.0,0.0,0.0,2.0965837375250898,0.8230259067460856,2.1474547165808695,2.497488190180841,1.7127611672056462,0.0,1.1705079247961676,0.5936657870843276,0.5289039753260936,1.5682763151097214,2.2402337602254536,0.0,2.522925296643512,3.083325699045161,1.3878502989790162,1.6363950177127942,3.956598008854733,0.38736970153479894,0.0,0.0,1.9765038007273854,0.0,2.229482391227114,0.0,3.1749145955842977,0.0,2.840278489929268,2.567920644615917,2.441483943987863,3.354273964412256,2.279321942946629,0.0,0.0,2.0971234266786167,2.57983191805065,0.0,1.2166226308096357,2.8461356352883698,0.49001740120739634,2.116540753142043,0.9143171378429943,0.0,0.0,2.226096849454612,1.1797751986533727,2.7758053689550457,0.23852930995315239,0.0,2.0132273858376792,2.400951435606858,0.0,1.998238541837778,2.936204434560621,0.9087511980260506,0.0,0.0,0.6615556708210649,0.854074578457872,0.0,0.0,0.0,1.0908569513568365,0.0,0.0,0.42663388734811014,1.9718496477561391,0.9257563522588809,1.3882839031481866,1.881856160755519,1.5819810040175615,0.0,0.0,2.0716715790793403,2.0421906423591687,2.406326462168009,1.9072935071247974,0.8018237139785804,2.5761930989176087,1.1416396722509259,0.0,0.0,2.1549733774942235,0.5424562258681664,0.0,0.0,3.094832627668905,0.0,0.48701279764420075,2.064390503707127,3.42407134128236
